,Unnamed: 0,created_at,text,sentiment,positive_sentiment_score,negative_sentiment_score
713,713,2022-12-04 16:04:37+00:00,"#Elonmusk is the greatest entrepreneur in the universe.
High mindset is always for the betterment.",POSITIVE,0.9670830368995667,0.0009303144761361182
714,714,2022-12-04 16:04:32+00:00,"@ArbitrumStation @arbitrum JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/M1eCPw6J0z",NEUTRAL,0.37635645270347595,0.0004272136720828712
715,715,2022-12-04 16:04:30+00:00,"@Pikyoe46 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Z7xqicaodl",NEUTRAL,0.2689876854419708,0.0003972857375629246
716,716,2022-12-04 16:04:28+00:00,"@BitSwings JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jL6ItsOZyi",NEUTRAL,0.32951855659484863,0.00026659495779313147
717,717,2022-12-04 16:04:24+00:00,"@cryptojack To have a good year, you must have many goats this year. Because goats will bring good luck to everyone this year and it will be the year of the goat @ElonGoatToken @VoltInuOfficial
@Proof_Of_Memes #ElonGoat #ProofOfMemes #ElonMusk #BULLRUN #ElonIsTheGoat #elongoattoken #elon🐐 https://t.co/ro5hzE1qau",POSITIVE,0.7468507289886475,0.0042059458792209625
718,718,2022-12-04 16:04:23+00:00,"#GODbless &amp; keep him safe.
He has more balls than the entire @GOP 
#Elonmusk 
PS
#Babylonbee still has courage to be funny. https://t.co/4h8xOF1yq1",POSITIVE,0.821043848991394,0.0012169465189799666
719,719,2022-12-04 16:04:20+00:00,"@MoonBirds15 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/kIS3opyTI1",NEUTRAL,0.2726098895072937,0.00032813585130497813
720,720,2022-12-04 16:04:17+00:00,A hanging hammock brings you relax  #relax #gift #holiday  https://t.co/2EVdlDnHls #Glendale #mondayvibe #photo #AVFC #decnプラス #dallastexasCowboys #Malibu #calabazas #LongBeach #topanga #LoveIsland #homedecor #TalkThatTalk #TikTok #CFC #Oregon #ElonMusk #xmas https://t.co/pBdWywkzmW,NEUTRAL,0.11032112687826157,0.0014642664464190602
721,721,2022-12-04 16:04:14+00:00,"@TheCryptoLark JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/T2fvzucq1F",NEUTRAL,0.3559660315513611,0.0002839340886566788
722,722,2022-12-04 16:04:09+00:00,"@CieriCrypto JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/rwEcbiQYpk",NEUTRAL,0.3448886573314667,0.00033275719033554196
723,723,2022-12-04 16:04:09+00:00,"@ZeCrypto1029 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nbo4Kdo7NG",NEUTRAL,0.23011647164821625,0.00035664220922626555
724,724,2022-12-04 16:04:02+00:00,"@MoonBirds15 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/DhIBbWddTb",NEUTRAL,0.28760826587677,0.000302119180560112
725,725,2022-12-04 16:03:55+00:00,"@WilfiCon JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/xkkoX3XlOV",NEUTRAL,0.3006146252155304,0.00025462955818511546
726,726,2022-12-04 16:03:54+00:00,"@ArbitrumStation @arbitrum @andrewsaunders JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/2U8tOhi79u",NEUTRAL,0.3319247364997864,0.0004542427195701748
727,727,2022-12-04 16:03:54+00:00,"@CryptoMoonLande JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/BtQqleZpgL",NEUTRAL,0.2399405837059021,0.0003536224539857358
728,728,2022-12-04 16:03:53+00:00,"@sandeepnailwal @devfolio @ETHGlobal @0xPolygon JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/6mPB2QV9N4",NEUTRAL,0.33752480149269104,0.0004653885553125292
729,729,2022-12-04 16:03:52+00:00,"@JewelAstor JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/aPwPMhdVkP",NEUTRAL,0.3697544038295746,0.00021793700580019504
730,730,2022-12-04 16:03:48+00:00,"@MoonBirds15 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/MEe8IeV8Mi",NEUTRAL,0.2869153618812561,0.00034611913724802434
731,731,2022-12-04 16:03:48+00:00,Elon Dancing. Putin Laughing. Trump snubbing.#putin #Elonmusk #HODL #Trump #trumpontwitter https://t.co/j6XNbajhIf,NEUTRAL,0.0898166224360466,0.2509453594684601
732,732,2022-12-04 16:03:47+00:00,"@AltcoinDailyio @intocryptoverse JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/JELQAqUuaG",NEUTRAL,0.31411367654800415,0.00033410353353247046
733,733,2022-12-04 16:03:42+00:00,"@binance The preparations for the #ElonGoat #Holidays tour are underway and the @ElonGoatToken partners are all on board! 

@elonmusk and #crypto communities are excited 

Let’s have a goatish celebration 🏴‍☠️ #Crypto #Binance #Elongoattoken #ElonGOAT #ELONMUSK #ElonistheGoat #GOAT𓃵 #goat https://t.co/SxWd06DzZl",POSITIVE,0.5301321148872375,0.001258908654563129
734,734,2022-12-04 16:03:42+00:00,"@CryptoSkitters @WhaleEverything JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/0obMUoGEgr",NEUTRAL,0.22728629410266876,0.00042817421490326524
735,735,2022-12-04 16:03:42+00:00,"@DierminaArt JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/NLP7DuTWa0",NEUTRAL,0.25401878356933594,0.0002929127076640725
736,736,2022-12-04 16:03:42+00:00,"@alizwanderland @cryptojack @rabbit2023_ Good entry

https://t.co/42CgabTQWD

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ",NEUTRAL,0.1686019003391266,0.0015254515456035733
737,737,2022-12-04 16:03:31+00:00,"Just yesterday, in a live space with nearly 100k ppl, we are dangerously close to and AGI- 
#ElonMusk #longtermism #twitterfiles https://t.co/mxGsfGdtOQ",NEUTRAL,0.02350417897105217,0.15100981295108795
738,738,2022-12-04 16:03:30+00:00,"@LoremCrypto JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/LSKlkWp1CO",NEUTRAL,0.23610830307006836,0.00029061982058919966
739,739,2022-12-04 16:03:28+00:00,"@TrueGemHunter JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/2A4bwlEdak",NEUTRAL,0.23774293065071106,0.00030194627470336854
740,740,2022-12-04 16:03:25+00:00,"yolo update. -wolfpackofwallst via /r/dogecoin by wolfpackofwallst
#ElonMusk #dogecoin #dogearmy #Doge4Tesla #AcceptDoge #Doge #DogecoinToTheMoon #Dogefam https://t.co/fJP2AqJmC4",NEUTRAL,0.00139074947219342,0.0003108042001258582
741,741,2022-12-04 16:03:24+00:00,"@rogermoonCrypto @kingteazz1 @cryptoworld202 @VetmeToken @AlphaSeeker21 @EricCryptoman @Nevershill JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nkRDXPABwN",NEUTRAL,0.15116386115550995,0.0003822455764748156
742,742,2022-12-04 16:03:16+00:00,"@_LionBlood_ @ClayCrypt0 @MrWhale_Crypto @iambroots @JakeGagain @ianheinischmma @LimitedValley @renniesohi JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/j8IR6krV6B",NEUTRAL,0.21444174647331238,0.0003972022095695138
743,743,2022-12-04 16:03:07+00:00,"@CryptoMichNL JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/bc9fzivbbX",NEUTRAL,0.3427920639514923,0.00029304440249688923
744,744,2022-12-04 16:03:02+00:00,"@syalalatae @RichQuack JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/NWZgdZvAvJ",NEUTRAL,0.24946551024913788,0.0003416802210267633
745,745,2022-12-04 16:03:02+00:00,#dogecoin will become the next #bitcoin       #Elonmusk will help that happen with tweeter and Tesla and the rest of the world.#Elonmusk  Bring us financially to the seat at the table or at the kids table. Or at least your Dogs table. Your Dog is worth millions.,POSITIVE,0.5196658968925476,0.0015249791322275996
746,746,2022-12-04 16:02:59+00:00,"I'm making an early prediction: the Right will turn on Elon. 

#Elonmusk",NEUTRAL,0.18665294349193573,0.020773252472281456
747,747,2022-12-04 16:02:56+00:00,"Elon Musk must have been quite enamoured by #HuntersHog to go through all the pageantry of the great reveal.  

#HunterBiden #ElonMusk #Elmo #HistoricDick",POSITIVE,0.8564684391021729,0.006274700630456209
748,748,2022-12-04 16:02:56+00:00,"@Domenic42378763 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/miTqoYMuWY",NEUTRAL,0.27498218417167664,0.0003745358844753355
749,749,2022-12-04 16:02:56+00:00,"@mwiser24 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ZDPKb5CiFf",NEUTRAL,0.3090752065181732,0.00042943423613905907
750,750,2022-12-04 16:02:55+00:00,"@alizwanderland @CryptoEmdarks @rabbit2023_ Trust the Rabbit2023

https://t.co/rqouOnL1It

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币",NEUTRAL,0.0004828510864172131,0.00028226085123606026
751,751,2022-12-04 16:02:55+00:00,"#Elonmusk Having just spent around $44 bill on Twitter, you immediately set about Twitter with a wrecking ball, dismissing senior management &amp; firing, by report, more than half the staff, many of whom subsequently rehired. 
Actions of a smart, rational man?
Investors beware! https://t.co/cGIX4LLtiU",NEGATIVE,0.004824355244636536,0.7824931144714355
752,752,2022-12-04 16:02:54+00:00,"@cryptojack soon $rabbit will make huge moves again and again 🐰👀 #1000x on the way

@rabbit2023_
https://t.co/UI3jShsThF

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币",NEUTRAL,0.12852749228477478,0.004006172996014357
753,753,2022-12-04 16:02:49+00:00,#mbp 🔥🔥just take it and wait ⌛️the price is very cheap now 😻 🔥🔥to the Moon @PadMobi 🚀🚀🚀#mobipad #padmobi #BSC #CryptoNews #crypto #Metamask #PancakeSwap #cryptotrading #DigiFinex #bnbchain #CoinMarketCap #BITCOIN #Eth #SHIB #ElonMusk #dogecoin #ToTheMoon #MEXC #MEXCGlobal https://t.co/LFf2hdb3OD,NEUTRAL,0.16466611623764038,0.010831858031451702
754,754,2022-12-04 16:02:48+00:00,"@alizwanderland @CryptoEmdarks @rabbit2023_ New meta

https://t.co/42CgabTQWD

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ",NEUTRAL,0.000295842852210626,0.00016667161253280938
755,755,2022-12-04 16:02:47+00:00,"@binance 🔥$EGT🔥
Loading up my bag with $EGT is the best financial decision I have made this year. 

The chart is orgasmic💯.  
Community is strong and supportive ✅

@ElonGoatToken @elonmusk 

#elongoat #elongoattoken #ElonMusk $EGT #egt #egtarmy #memecoin #ElonistheGoat  #ERC20 https://t.co/Tug5tG5QcN",POSITIVE,0.7677485346794128,0.0002877102524507791
756,756,2022-12-04 16:02:41+00:00,"@binance Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin #ElonistheGoat

$EGT is building a huge monument of @elonmusk 👀👀 and will deliver it to him 🔥🔥🐐🐐🚀🚀👀👀 https://t.co/D41KD0lKb1",NEUTRAL,0.08792126923799515,0.0006561979535035789
757,757,2022-12-04 16:02:41+00:00,"@binance To have a good year, you must have many goats this year. Because goats will bring good luck to everyone this year and it will be the year of the goat @ElonGoatToken @VoltInuOfficial
@Proof_Of_Memes #ElonGoat #ProofOfMemes #ElonMusk #BULLRUN #ElonIsTheGoat #elongoattoken #elon 🐐 https://t.co/8JzF0x8pDc",POSITIVE,0.7910197377204895,0.002971305511891842
758,758,2022-12-04 16:02:37+00:00,"@BTCTN JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1xvGq1D4ST",NEUTRAL,0.3086704611778259,0.0003192404401488602
